"gene_id","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name","ko","ko_name","ko_des"
"g_07672",0,1,NA,NA,13.510478,0.126932,1.292401,0.688085,0,0.172308,0.334796,0.478809,0.860746,"Secretion system","K03075","secG","preprotein translocase subunit SecG"
"g_08165",0,0,"A4VRU9.1","RecName: Full=Protein-export protein SecB",5.292597,5.377349,14.571154,0.553481,0.613826,0.334697,0.137912,0.458103,0.098884,"Secretion system","K03071","secB","preprotein translocase subunit SecB"
"g_08227",0,1,"P11933.1","RecName: Full=Fimbrial protein; AltName: Full=238 antigen; AltName: Full=Pilin; AltName: Full=Serogroup G1; Flags: Precursor",3.605899,3.44523,1.189056,0.263406,0.161962,0,0.538985,0.108123,0.117946,"Secretion system","K08085","fimU","type IV fimbrial biogenesis protein FimU"
"g_08385",0,1,"P40727.1","RecName: Full=Flagellar biosynthetic protein FlhB",2.735118,0.848698,0.903498,2.419215,2.486194,2.610811,2.34668,3.97951,3.720021,"Secretion system","K02401","flhB","flagellar biosynthesis protein FlhB"
"g_09412",0,1,"P57039.1","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",11.960689,7.174687,5.32361,27.708258,16.554385,14.739216,7.808633,24.022257,19.606221,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_09486",1,0,"S0HPF7.1","RecName: Full=Type IV pilus biogenesis factor PilY1; AltName: Full=Pilus-associated adhesin PilY; Flags: Precursor",35.669609,10.273128,8.770714,57.773643,46.987237,28.759268,60.507874,60.51124,85.154138,"Secretion system","K02674","pilY1","type IV pilus assembly protein PilY1"
"g_09589",0,1,"A1JU76.1","RecName: Full=Low calcium response locus protein D",9.870897,11.89292,14.492787,0.530238,0.477814,0.688438,0.580642,0.998536,0.509336,"Secretion system","K03230","yscV, sctV, hrcV, ssaV, invA","type III secretion protein V"
"g_09916",0,0,"Q3J3D5.1","RecName: Full=Sec-independent protein translocase protein TatB >A3PIZ4.1 RecName: Full=Sec-independent protein translocase protein TatB",9.10259,20.383148,12.923585,0.240408,0,0.13507,0.276834,0,0.359519,"Secretion system","K03117","tatB","sec-independent protein translocase protein TatB"
"g_10193",0,0,"A4VPA3.2","RecName: Full=Protein translocase subunit SecA",6.819239,7.354892,6.016858,0,0.030854,0.386038,0.302425,0.028593,0,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_10722",0,0,"P52612.2","RecName: Full=Flagellum-specific ATP synthase",2.226393,2.239597,1.950058,43.655957,71.258598,46.206903,30.479313,33.750377,44.949224,"Secretion system","K02412","fliI","flagellum-specific ATP synthase"
"g_10809",0,1,"Q9HWF5.1","RecName: Full=Protein translocase subunit SecY",64.731462,26.178783,29.890336,136.599157,150.355699,43.897807,98.29331,74.927009,65.125685,"Secretion system","K03076","secY","preprotein translocase subunit SecY"
"g_11427",0,1,"P38353.1","RecName: Full=Sec sixty-one protein homolog; AltName: Full=Ssh1 complex subunit SSH1; AltName: Full=Ssh1 complex subunit alpha",4.125836,2.778183,2.317998,0.084253,0.076163,0.260191,0.059741,0.265497,0,"Secretion system","K10956","SEC61A","protein transport protein SEC61 subunit alpha"
"g_12645",0,1,"P0AGA4.1","RecName: Full=Protein translocase subunit SecY >P0AGA3.1 RecName: Full=Protein translocase subunit SecY >P0AGA2.1 RecName: Full=Protein translocase subunit SecY >P0AGA5.1 RecName: Full=Protein translocase subunit SecY",7.867426,3.484223,1.929523,0.345995,0.894673,0.433724,0.240004,0.327513,0.53638,"Secretion system","K03076","secY","preprotein translocase subunit SecY"
"g_12857",0,0,"Q5AZM3.2","RecName: Full=Protein transport protein sec31",7.916454,2.768938,2.061135,0,0.130937,0.037276,0.09704,0,0,"Secretion system","K14005","SEC31","protein transport protein SEC31"
"g_13096",0,0,"A1C6X5.1","RecName: Full=Protein transport protein sec31",6.898568,2.703181,2.245071,0.06239,0.101924,0.032184,0.090527,0,0,"Secretion system","K14005","SEC31","protein transport protein SEC31"
"g_13215",0,0,"Q9LCT3.1","RecName: Full=Protein translocase subunit SecA >B7UZI1.1 RecName: Full=Protein translocase subunit SecA",65.562416,0.667445,1.569831,1.02046,2.361018,0.250319,4.526004,2.812104,0.818363,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_13236",0,1,"P42257.1","RecName: Full=Protein PilJ",14.246982,6.193789,5.982919,24.170309,31.318181,10.916927,20.356517,11.64272,13.941565,"Secretion system","K02660","pilJ","twitching motility protein PilJ"
"g_13294",0,0,NA,NA,6.281092,2.71545,3.768582,0.016849,0,0.08478,1.143534,1.377531,0.09977,"Secretion system","K03108","SRP72","signal recognition particle subunit SRP72"
"g_13362",0,0,"P22608.2","RecName: Full=Type 4 fimbrial assembly protein PilB",16.808111,0.255135,0.487979,0.422233,0.338202,0.560926,1.512277,0.779302,0.334031,"Secretion system","K02652","pilB","type IV pilus assembly protein PilB"
"g_13478",0,1,"P14906.2","RecName: Full=Protein translocation protein SEC63; AltName: Full=Protein NPL1; AltName: Full=Sec62/63 complex 73 kDa subunit",6.902382,1.754539,1.164684,0,0,0,0,0,0,"Secretion system","K09540","SEC63, DNAJC23","translocation protein SEC63"
"g_13614",0,0,NA,NA,8.371026,4.91815,5.078127,0,0.415452,0.190966,0.367825,0.206551,0,"Secretion system","K03109","SRP9","signal recognition particle subunit SRP9"
"g_13632",0,1,"P26760.2","RecName: Full=Toxin RTX-I translocation ATP-binding protein; AltName: Full=APX-IB; AltName: Full=Cytolysin IB; Short=CLY-IB; AltName: Full=HLY-IB; AltName: Full=RTX-I toxin determinant B",9.288004,9.28624,7.022846,284.034622,213.088119,133.329071,182.26105,178.46738,170.37938,"Secretion system","K12541","lapB","ATP-binding cassette, subfamily C, bacterial LapB"
"g_13785",0,0,"P49972.1","RecName: Full=Signal recognition particle 54 kDa protein 2; Short=SRP54",9.145223,3.036951,4.206076,0.086102,0.099228,0,0.886813,1.464208,0.098464,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_14237",0,1,"P38376.1","RecName: Full=Protein translocase subunit SecY",133.508938,151.477197,169.953159,2.701953,2.045334,8.666977,3.022387,1.943822,0.977723,"Secretion system","K03076","secY","preprotein translocase subunit SecY"
"g_14330",0,1,"P40727.1","RecName: Full=Flagellar biosynthetic protein FlhB",2.60475,1.991417,2.12738,32.023993,63.503419,35.348856,24.062753,20.183294,20.726204,"Secretion system","K02401","flhB","flagellar biosynthesis protein FlhB"
"g_14353",0,0,"Q6BMV4.1","RecName: Full=Signal recognition particle subunit SRP68; AltName: Full=Signal recognition particle 68 kDa protein homolog",9.125021,2.819776,2.169503,0,0,0.13312,0.168715,0,0,"Secretion system","K03107","SRP68","signal recognition particle subunit SRP68"
"g_14391",0,0,"O76094.3","RecName: Full=Signal recognition particle subunit SRP72; Short=SRP72; AltName: Full=Signal recognition particle 72 kDa protein",10.131065,2.905161,2.299112,0,0,0.017978,0.022152,0,0,"Secretion system","K03108","SRP72","signal recognition particle subunit SRP72"
"g_15571",0,1,"P34750.2","RecName: Full=Fimbrial assembly protein PilQ; Flags: Precursor",15.99236,6.973435,4.874685,25.239464,20.159373,14.307662,8.877695,10.007267,27.389311,"Secretion system","K02666","pilQ","type IV pilus assembly protein PilQ"
"g_15741",0,1,"Q54XK2.1","RecName: Full=Protein transport protein Sec61 subunit alpha; AltName: Full=Secretory 61 complex subunit alpha",26.628663,15.658145,17.748177,0.288031,0.226354,0.13189,3.472803,3.655457,0.19682,"Secretion system","K10956","SEC61A","protein transport protein SEC61 subunit alpha"
"g_15810",0,1,"Q6BN08.1","RecName: Full=Protein transport protein SEC61 subunit alpha",15.346695,2.615773,3.818654,0,0,0,0,0,0,"Secretion system","K10956","SEC61A","protein transport protein SEC61 subunit alpha"
"g_16209",0,1,"P78979.2","RecName: Full=Protein transport protein SEC61 subunit alpha",10.390932,1.811079,2.258776,0,0,0,0,0,0,"Secretion system","K10956","SEC61A","protein transport protein SEC61 subunit alpha"
"g_16649",0,0,"S0HPF7.1","RecName: Full=Type IV pilus biogenesis factor PilY1; AltName: Full=Pilus-associated adhesin PilY; Flags: Precursor",3.988611,1.055254,1.459117,2.720524,4.927097,2.719698,2.573582,1.797183,3.506075,"Secretion system","K02674","pilY1","type IV pilus assembly protein PilY1"
"g_16883",1,0,NA,NA,16.414112,74.025573,49.93242,3.649879,5.032843,3.696662,5.690804,8.236366,7.428024,"Secretion system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein"
"g_17092",0,0,"P10121.1","RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor",5.992635,2.982748,2.329862,6.426526,7.52507,4.387281,8.453726,4.241043,4.006476,"Secretion system","K03110","ftsY","fused signal recognition particle receptor"
"g_17434",0,0,"B9KPP0.1","RecName: Full=Protein translocase subunit SecA",4.641417,11.570708,6.212985,0.410518,0.170155,0.268222,0.147499,0.18083,0.140797,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_17879",0,1,"Q92GY6.1","RecName: Full=Protein translocase subunit SecY",1.05848,4.543451,3.386334,0.170459,0.500666,0,0.327909,0.195221,0,"Secretion system","K03076","secY","preprotein translocase subunit SecY"
"g_17892",0,0,"Q4JVU1.1","RecName: Full=Protein translocase subunit SecA 2",46.650267,59.72226,76.13246,0.949661,0.44627,3.477886,0.784174,0.48361,0.405079,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_18172",1,0,"P55890.2","RecName: Full=Thiol:disulfide interchange protein DsbC; Flags: Precursor",5.856115,1.763519,2.911571,4.261897,5.733644,6.065702,5.654013,2.970204,5.140357,"Secretion system","K03981","dsbC","thiol:disulfide interchange protein DsbC"
"g_18344",0,1,"P15928.2","RecName: Full=Flagellar M-ring protein",2.215983,1.894802,3.106391,13.203692,28.495845,25.463135,17.435412,7.999127,10.851256,"Secretion system","K02409","fliF","flagellar M-ring protein FliF"
"g_18583",0,1,"P42257.1","RecName: Full=Protein PilJ",4.680451,1.549426,1.721127,4.002006,5.178312,2.65081,1.930387,1.282822,1.888884,"Secretion system","K02660","pilJ","twitching motility protein PilJ"
"g_19141",0,0,NA,NA,3.072102,2.714131,3.161615,0.629501,1.171401,1.035172,1.119246,1.132909,1.003603,"Secretion system","K11893","impJ, vasE","type VI secretion system protein ImpJ"
"g_19272",0,1,"P95577.1","RecName: Full=Protein-export membrane protein SecG",12.097241,5.424492,24.497386,0.628125,0.957713,0.261724,0.555607,0.179172,0,"Secretion system","K03075","secG","preprotein translocase subunit SecG"
"g_19294",0,1,"Q51463.2","RecName: Full=Flagellar M-ring protein",2.51922,1.603592,0.615108,2.352727,3.280587,5.876271,1.805033,2.18361,5.854706,"Secretion system","K02409","fliF","flagellar M-ring protein FliF"
"g_19712",0,0,"P10121.1","RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor",4.848064,5.415305,4.526678,0.281441,0.627254,0.154264,0.027463,0.203093,0.271594,"Secretion system","K03110","ftsY","fused signal recognition particle receptor"
"g_19772",1,1,"Q9HVM8.1","RecName: Full=Type IV pilus biogenesis factor PilY1; AltName: Full=Pilus-associated adhesin PilY1; Flags: Precursor",4.701956,3.52922,3.235464,0.281072,0.720425,0.187444,0.364478,0.28756,0.154294,"Secretion system","K02674","pilY1","type IV pilus assembly protein PilY1"
"g_20098",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",44.906083,17.022328,12.141382,56.748685,97.131985,125.612148,262.782897,522.143221,1320.886087,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_21046",0,0,"P37105.1","RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog",4.249708,12.730401,4.845041,0.833246,0.571428,1.16606,1.990957,0.937334,1.631287,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_21770",1,1,"A4VS82.1","RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC",2.422505,2.864826,4.987016,0.068936,0.18716,0.113518,0.030652,0,0.077939,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_21839",0,1,"O30583.1","RecName: Full=Pilin-like competence factor ComP; Flags: Precursor",1.315201,3.676522,2.581478,0.463068,0.139221,0.504728,0.19053,0.117124,0.564814,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_22012",0,0,"P55702.1","RecName: Full=Uncharacterized protein y4xJ",4.984885,4.333526,4.403216,0.410829,0.388197,0.34435,0.532489,0.408587,0.319276,"Secretion system","K02280","cpaC, rcpA","pilus assembly protein CpaC"
"g_22094",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",9.138627,14.576108,9.515002,0.827457,0.743039,0.594669,0.480783,2.938858,1.199728,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_22690",0,1,"Q00513.1","RecName: Full=Type II secretion system protein F; Short=T2SS protein F; AltName: Full=General secretion pathway protein F",1.421503,1.019468,0.930579,2.558149,1.745448,2.881071,4.40456,1.947813,4.54068,"Secretion system","K02455","gspF","general secretion pathway protein F"
"g_23376",0,1,"P34750.2","RecName: Full=Fimbrial assembly protein PilQ; Flags: Precursor",9.245394,3.646365,3.42165,17.137438,13.402391,11.954963,12.329537,13.499943,27.407971,"Secretion system","K02666","pilQ","type IV pilus assembly protein PilQ"
"g_23577",0,0,NA,NA,4.245764,6.9043,5.670164,361.483269,370.763882,363.097739,129.709962,149.1115,311.843787,"Secretion system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein"
"g_23982",0,0,NA,NA,10.030568,20.645296,16.004434,1.019881,1.62136,0.92003,0.090631,0.603477,0.223102,"Secretion system","K02280","cpaC, rcpA","pilus assembly protein CpaC"
"g_24116",0,0,"P0AGD9.1","RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog >P0AGD8.1 RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog >P0AGD7.1 RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog; Short=Ffh; AltName: Full=p48",4.734819,5.304714,4.403146,0.036851,0.152205,0.062134,0.19508,0.060087,0.136558,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_24623",0,0,"P37105.1","RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog",1.71198,6.028729,5.919783,0.81704,1.020641,0.733917,0.610476,0.713123,0.690134,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_25266",0,1,"Q9SKD3.1","RecName: Full=Mitochondrial inner membrane protein OXA1-like; Flags: Precursor",8.120911,4.094356,4.678101,0.241308,0,0,1.096425,1.407912,0.176947,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_26108",1,1,NA,NA,11.398708,22.027908,17.703288,0.992178,2.375598,0.667624,1.274919,2.09179,1.727557,"Secretion system","K02278","cpaA, tadV","prepilin peptidase CpaA"
"g_26390",0,0,NA,NA,4.618572,4.021179,3.023233,0.726948,0.303633,0.62626,0.319865,0.546167,0.754971,"Secretion system","K03223","yscL, sctL","type III secretion protein L"
"g_26433",0,1,"Q92GY6.1","RecName: Full=Protein translocase subunit SecY",3.88485,10.655395,6.026065,0.251533,0,0.174988,0.36379,0.116678,0.150173,"Secretion system","K03076","secY","preprotein translocase subunit SecY"
"g_26508",0,1,"O30583.1","RecName: Full=Pilin-like competence factor ComP; Flags: Precursor",33.987078,18.562491,16.993668,38.076458,90.727192,38.772533,67.746035,133.043592,454.103923,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_26647",0,1,"P52059.1","RecName: Full=Uncharacterized protein in proC 3'region; AltName: Full=ORF3",11.93921,18.036824,12.824576,173.612303,203.916257,182.111165,180.702449,188.618617,271.415031,"Secretion system","K02221","yggT","YggT family protein"
"g_27445",0,1,"Q51910.1","RecName: Full=Flagellar biosynthesis protein FlhA",5.339684,1.986868,2.485269,12.865138,9.601822,23.932014,16.333484,21.589995,24.890114,"Secretion system","K02400","flhA","flagellar biosynthesis protein FlhA"
"g_28215",0,0,"A0LYR8.1","RecName: Full=Protein translocase subunit SecA",2.743541,9.965592,11.167007,1.27039,1.426952,0.477464,1.254641,2.228113,1.585514,"Secretion system","K03070","secA","preprotein translocase subunit SecA"
"g_28565",0,1,NA,NA,2.360312,5.309284,7.02445,0.98207,1.403387,1.14577,0.945994,1.103145,1.817768,"Secretion system","K01493","comEB","dCMP deaminase"
"g_29145",1,1,"A4VS82.1","RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC",5.806886,8.569331,6.784823,9.657193,9.676669,22.963151,25.771722,6.178053,5.661559,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_29579",0,0,NA,NA,7.058598,3.724472,3.290896,10.239957,12.817106,13.989392,10.937998,6.386754,15.244838,"Secretion system","K02676","pilZ","type IV pilus assembly protein PilZ"
"g_29777",0,1,NA,NA,18.594262,6.364918,6.310149,1.430644,0.696721,0.445452,0.477409,1.397822,2.247019,"Secretion system","K03075","secG","preprotein translocase subunit SecG"
"g_30471",0,0,"A1C6X5.1","RecName: Full=Protein transport protein sec31",8.349926,4.09364,4.541356,0.075941,0.09192,0.011766,1.434789,1.339642,0.102415,"Secretion system","K14005","SEC31","protein transport protein SEC31"
"g_31453",0,1,NA,NA,3.146433,1.492308,4.441936,11.232672,7.6345,10.395997,16.003717,35.143599,53.56203,"Secretion system","K08084","fimT","type IV fimbrial biogenesis protein FimT"
"g_31469",0,1,"P02973.2","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",12.723358,6.482038,3.90843,21.176031,15.659264,28.902384,37.654707,65.24029,123.372473,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_32461",0,1,"Q9HWC3.1","RecName: Full=Protein translocase subunit SecE",15.748821,0.144008,0.826911,0.11396,0.274073,0.062227,1.260257,0.529282,0.162525,"Secretion system","K03073","secE","preprotein translocase subunit SecE"
"g_33248",0,1,"P66843.1","RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor >P9WGD8.1 RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor >P9WGD9.1 RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor",43.118646,52.91415,64.960491,0.563052,0.390349,1.402077,0.364013,0.461452,0.288171,"Secretion system","K03110","ftsY","fused signal recognition particle receptor"
"g_33318",0,0,"O34867.1","RecName: Full=Uncharacterized protein YlqH",5.789267,1.646487,2.840659,8.259352,4.534817,10.782596,5.208706,9.430556,15.059907,"Secretion system","K04061","flhB2","flagellar biosynthesis protein"
"g_33951",0,1,"Q8BGA9.1","RecName: Full=Mitochondrial inner membrane protein OXA1L; AltName: Full=Oxidase assembly 1-like protein; Short=OXA1-like protein; Flags: Precursor",10.251117,4.379153,7.10746,0.014469,0,0,0.226716,0.262864,0.095299,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_34463",0,0,"P24559.1","RecName: Full=Twitching mobility protein",9.822662,1.337476,1.762568,0.306541,0.282262,0.504172,0.714215,0.458804,0.220983,"Secretion system","K02670","pilU","twitching motility protein PilU"
"g_34499",0,1,"P39695.2","RecName: Full=ComE operon protein 3",1.234992,3.537009,3.213003,0.28263,0.161268,0.596821,0.374013,0.186625,0.359139,"Secretion system","K02238","comEC","competence protein ComEC"
"g_34625",0,1,NA,NA,1.982813,4.034518,4.983894,0.19375,0.215596,0.032397,0,0,0,"Secretion system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein"
"g_34879",0,0,"P75857.1","RecName: Full=Probable outer membrane usher protein ElfC; Flags: Precursor",0.500054,1.184516,1.278177,8.519688,6.187647,10.555547,7.628804,6.963736,9.998664,"Secretion system","K07347","fimD, fimC, mrkC, htrE, cssD","outer membrane usher protein"
"g_36427",0,1,"Q4JVQ1.1","RecName: Full=Sec-independent protein translocase protein TatA",96.477778,159.176244,200.876591,1.334636,1.234573,4.200496,2.013479,1.022683,1.236439,"Secretion system","K03116","tatA","sec-independent protein translocase protein TatA"
"g_36428",0,1,"Q9HWC3.1","RecName: Full=Protein translocase subunit SecE",0.249441,0.276825,0,1.076992,0.337081,0.70578,1.002665,1.594365,4.493011,"Secretion system","K03073","secE","preprotein translocase subunit SecE"
"g_36499",0,0,"P44870.1","RecName: Full=Signal recognition particle receptor FtsY; Short=SRP receptor",14.467744,0.157022,0.493625,0.372037,0.367407,0.043145,0.934995,0.441111,0.159238,"Secretion system","K03110","ftsY","fused signal recognition particle receptor"
"g_36572",0,1,NA,NA,0.176199,0,0,1.648637,6.385101,2.594029,35.780611,9.104998,1.375167,"Secretion system","K12510","tadB","tight adherence protein B"
"g_36894",0,0,"P37105.1","RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog",70.104032,228.581127,169.373682,22.672085,19.572931,14.842851,15.61116,24.485863,15.80218,"Secretion system","K03106","SRP54, ffh","signal recognition particle subunit SRP54"
"g_37365",0,0,"P37093.1","RecName: Full=Type II secretion system protein E; Short=T2SS protein E; AltName: Full=Cholera toxin secretion protein EpsE; AltName: Full=General secretion pathway protein E; AltName: Full=Type II traffic warden ATPase",1.099224,1.156346,0.880093,4.197828,3.049638,2.270666,2.832158,1.26656,2.358665,"Secretion system","K02454","gspE","general secretion pathway protein E"
"g_37627",1,0,"P23598.1","RecName: Full=Proteases secretion protein PrtF; Flags: Precursor",0.073626,0.252432,0.145312,3.266623,5.187896,3.753774,19.251221,17.456924,39.471483,"Secretion system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein"
"g_37719",1,1,"P40727.1","RecName: Full=Flagellar biosynthetic protein FlhB",1.37181,0.706365,0.277726,1.853498,2.358072,1.888809,1.597298,1.985629,1.873504,"Secretion system","K02401","flhB","flagellar biosynthesis protein FlhB"
"g_37956",0,0,"P24559.1","RecName: Full=Twitching mobility protein",2.838892,1.550128,1.470435,3.432285,4.715402,3.423599,1.872596,1.375524,2.601823,"Secretion system","K02670","pilU","twitching motility protein PilU"
"g_38052",0,0,"P54915.1","RecName: Full=Conjugal transfer protein TrbG; Flags: Precursor",0.220319,0.258945,0.207409,6.140642,6.688505,5.733106,5.889265,8.892449,14.268882,"Secretion system","K20532","trbG","type IV secretion system protein TrbG"
"g_38213",0,0,"P24559.1","RecName: Full=Twitching mobility protein",0.530549,0.465803,0.405678,2.957168,1.900431,1.533848,1.394657,1.186948,0.934074,"Secretion system","K02669","pilT","twitching motility protein PilT"
"g_38301",0,0,"Q00518.1","RecName: Full=Type II secretion system protein K; Short=T2SS protein K; AltName: Full=General secretion pathway protein K",1.15676,0.709997,0.94298,1.373478,1.257428,4.401206,2.306989,3.735399,3.431773,"Secretion system","K02460","gspK","general secretion pathway protein K"
"g_38326",0,0,"P22608.2","RecName: Full=Type 4 fimbrial assembly protein PilB",5.507474,0.937466,1.458542,13.162234,12.928043,11.747118,11.285221,10.550357,17.047134,"Secretion system","K02652","pilB","type IV pilus assembly protein PilB"
"g_38518",0,0,"P46384.1","RecName: Full=Protein PilG",4.286762,7.068145,4.947135,1.032507,0.804011,0.807154,0.965107,2.070927,0.939239,"Secretion system","K02657","pilG","twitching motility two-component system response regulator PilG"
"g_38850",0,0,"Q9F746.1","RecName: Full=Chaperone protein ClpB",5781.576304,7893.686102,9930.294272,1733.982271,1594.859671,1785.499896,1730.965724,1871.374449,1128.774252,"Secretion system","K11907","vasG, clpV","type VI secretion system protein VasG"
"g_39145",0,1,NA,NA,77.121168,302.697624,284.500393,24.538065,22.373851,18.583829,24.88102,25.586144,25.534027,"Secretion system","K03075","secG","preprotein translocase subunit SecG"
"g_39344",0,1,"O30583.1","RecName: Full=Pilin-like competence factor ComP; Flags: Precursor",0.517102,0.825858,1.001994,7.292007,10.777819,5.32376,1.712199,1.026051,1.074255,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_39669",0,0,NA,NA,5.563041,5.553368,4.230372,49.730641,36.14061,53.620188,42.822913,34.040807,63.323015,"Secretion system","K12543","lapE","outer membrane protein, adhesin transport system"
"g_39700",0,0,"P22608.2","RecName: Full=Type 4 fimbrial assembly protein PilB",4.234335,1.697027,1.344439,6.253261,4.626815,9.487933,5.980057,7.86432,20.627741,"Secretion system","K02652","pilB","type IV pilus assembly protein PilB"
"g_39777",0,1,"Q7ANN5.1","RecName: Full=Type I secretion system membrane fusion protein PrsE",2.128903,1.240192,0.87463,2.497229,2.162892,1.974242,2.355447,2.252739,2.859874,"Secretion system","K12542","lapC","membrane fusion protein, adhesin transport system"
"g_39831",0,0,"E0SIS4.1","RecName: Full=Putative type VI secretion system protein VgrGB",1.105059,1.154351,1.00148,1.082823,2.263096,1.191072,1.02898,1.114453,0.536045,"Secretion system","K11904","vgrG","type VI secretion system secreted protein VgrG"
"g_39875",1,1,"A4VS82.1","RecName: Full=Membrane protein insertase YidC; AltName: Full=Foldase YidC; AltName: Full=Membrane integrase YidC; AltName: Full=Membrane protein YidC",3.302572,2.193702,2.221986,4.815459,5.161023,4.830507,7.813157,3.810398,4.729243,"Secretion system","K03217","yidC, spoIIIJ, OXA1, ccfA","YidC/Oxa1 family membrane protein insertase"
"g_39876",0,1,"P02973.2","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",24.614768,17.529713,19.315943,1.10354,4.625113,1.159364,2.120481,1.393671,2.350786,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA"
"g_40113",0,0,NA,NA,2.078383,0.68905,0.678398,5.145346,4.556497,3.475741,3.978496,3.283561,4.175483,"Secretion system","K11896","impG, vasA","type VI secretion system protein ImpG"
"g_40272",0,0,"Q9I4N1.1","RecName: Full=Flagellum-specific ATP synthase",5.179684,3.322023,2.845638,11.068516,9.709863,4.025704,6.500762,7.368365,13.148241,"Secretion system","K02412","fliI","flagellum-specific ATP synthase"
"g_40297",0,1,"P76299.1","RecName: Full=Flagellar biosynthetic protein FlhB",0.652816,0.241461,0.393711,1.241475,1.728752,1.411594,0.932008,2.068171,2.152872,"Secretion system","K02401","flhB","flagellar biosynthesis protein FlhB"
"g_40320",0,0,"P22608.2","RecName: Full=Type 4 fimbrial assembly protein PilB",0.492066,1.007576,0.611369,5.639175,5.103172,4.461012,2.943976,3.848783,2.92752,"Secretion system","K02652","pilB","type IV pilus assembly protein PilB"
"g_40326",0,1,"P22609.2","RecName: Full=Type 4 fimbrial assembly protein PilC",3.723314,1.628923,1.506032,7.201328,4.924136,10.612179,7.846545,6.678935,20.10694,"Secretion system","K02653","pilC","type IV pilus assembly protein PilC"
"g_40339",0,0,NA,NA,0.963304,0.886064,0.610122,1.221481,3.887711,1.327581,1.352101,0.78094,2.027151,"Secretion system","K11891","impL, vasK, icmF","type VI secretion system protein ImpL"
"g_40463",0,0,"Q8G6P9.1","RecName: Full=Probable serine/threonine-protein kinase PknB",0.84306,1.094755,0.293514,1.691585,2.158652,1.015317,1.046303,1.069457,1.998676,"Secretion system","K11916","stk1","serine/threonine-protein kinase Stk1"
